3.873185501274279741e+00,1.760316633876595649e+00,3.821288611807929225e+00,1.650245356848934142e+00,1.662413582792447997e+00,1.657117572822987661e+00,1.722134741300577865e+00,1.673645576595526041e+00,3.283305037868087695e+00,3.194055587267562224e+00,3.112082302701353775e+00,3.036793930199211289e+00,2.969607200794443624e+00,2.910257970416316731e+00,2.863739918372671944e+00,2.823762366350141662e+00,2.794240905365014793e+00,2.773769485350225050e+00,2.764033281137387998e+00,2.763554128221605399e+00,2.773363773685858291e+00,2.803496413433154366e+00,2.852795769778585289e+00,2.939182169605597750e+00,4.747020514144306147e-01,3.030459425956377739e+00,3.080320478706683573e+00,3.128522026883197249e+00,3.172051881655527872e+00,3.212547133152043433e+00,3.241803685374812893e+00,3.261210096483760701e+00,3.285214790492002823e+00
3.564219085406677312e+00,3.429784238442683986e+00,1.283372474792253692e+00,1.238354094022060092e+00,1.232933021765161508e+00,1.950332934611349156e+00,1.257226899469975123e+00,1.273176020342670078e+00,2.334319042270521116e+00,2.318655700626708338e+00,2.302229471705837138e+00,2.287275730191396850e+00,2.270661820722057467e+00,2.253759579161357607e+00,3.617960677495817734e+00,5.122193308144225021e+00,5.296895603961842447e+00,5.463848559197679755e+00,5.638418468573266118e+00,5.816879706431561381e+00,5.988376904628293751e+00,3.741663431370894521e+00,2.398531409433984685e+00,2.585409746957367361e+00,2.774696458399666277e+00,3.015000950912333444e+00,3.479404172000055695e+00,3.513767348953420910e+00,3.547823563354352672e+00,3.572238088702910375e+00,3.597167347704384621e+00,3.617688762273870928e+00,3.635699749571088102e+00
2.880253302225297851e+00,2.911636396121436210e+00,1.884999008396761155e+00,1.871312373495970682e+00,1.892360122231195874e+00,2.010673114589750288e+00,2.039167212545626384e+00,2.101017390508461702e+00,5.594363317863222385e+00,5.799525924820050804e+00,6.005231740030676058e+00,6.209959855935404782e+00,6.414284633169139660e+00,6.618700020822893215e+00,6.696615932917288738e+00,6.901181607702988607e+00,7.105992300960680907e+00,7.310594912673228585e+00,7.515988529317183975e+00,5.001253765936247930e+00,5.168478003137876975e+00,5.333725085410708111e+00,5.498047136120472800e+00,5.658409475334449823e+00,5.811394223358372635e+00,3.773409165195100279e+00,3.947299136403053410e+00,4.120467519520342847e+00,4.292706575871327423e+00,4.440677096766326493e+00,4.596361307647381267e+00,4.761382774211976532e+00,4.927650071013053079e+00
1.470252067383121641e+00,2.811603540892846809e+00,1.663350998638214895e+00,1.793295810275988167e+00,5.619413339456746231e-02,3.952856507219566773e-02,3.673203983908197856e-02,3.443553529822990927e-02,3.343797252007300186e-02,3.357684911080190127e-02,3.465970034199503114e-02,3.611734915099671511e-02,3.804301069093976584e-02,4.050243925775878773e-02,4.334599386238120744e-02,4.596532486661866063e-02,4.670296745884397471e-02,5.078201773129841640e-02,5.119216991497708980e-02,5.350633141213377575e-02,5.696547826265900560e-02,5.523542234057335354e-02,5.648006786035372068e-02,5.740031795412520177e-02,5.381136692439966035e-02,5.427925711526358082e-02,5.246743839380302310e-02,5.255493548331822973e-02,4.973840486631011387e-02,4.600945075218796504e-02,4.450241602231241878e-02,4.498595534312300331e-02,4.294320626185933742e-02
2.519200190751079482e+00,3.463611063905501997e+00,1.612124469130687521e+00,2.786281154363259294e+00,4.931543336795779275e+00,3.063329684329044511e+00,5.311565289900707754e+00,1.877773005500969150e+00,1.969492712743516671e+00,2.024052271820564464e+00,2.106290794070461825e+00,4.279367155540364287e+00,4.485110077168672937e+00,4.696900527903845379e+00,4.983106714239872836e+00,5.127465061319056439e+00,5.341629960224184792e+00,5.553027854816237507e+00,5.764860863036370908e+00,5.999476034103487621e+00,6.203732055786763233e+00,6.408749729883726154e+00,6.594610385177825940e+00,6.804206624456686114e+00,7.020658627319471101e+00,7.273197619998429175e+00,7.525605464067634642e+00,7.779441757462287832e+00,8.033408745431819042e+00,8.236414849944079464e+00,4.742504059682263851e+00,4.863272442071044921e+00,4.982617651392843960e+00
2.566609691240542723e+00,1.785575791566290205e+00,1.819069823180454293e+00,1.408992456921618119e+00,1.858772812117330586e+00,1.135031770822128916e+00,2.800980681372064462e-01,2.642881513955034345e-01,2.182927018863063673e-01,2.272754213415891233e-01,2.097721182516581739e-01,1.986530593883627238e-01,1.866437669681149936e-01,1.793625788422749945e-01,1.823758962702687891e-01,1.859867599208216982e-01,1.922534092591915988e-01,2.067241060228868776e-01,2.222776589383520240e-01,2.398128964941284025e-01,2.589901377667618299e-01,2.759947703569354260e-01,2.949100080021547776e-01,3.140329123423264424e-01,3.320933880670835503e-01,3.475439394020021777e-01,3.681521045536549908e-01,3.839801307459089208e-01,4.060530408999702412e-01,4.208560154142605425e-01,4.376324486922481549e-01,4.563703219515951037e-01,4.715052327829643009e-01
1.649398082062019766e+00,1.614687384663794800e+00,2.120123747913888579e+00,1.662587427594241607e+00,2.182211501340448390e+00,2.235881686696250537e+00,2.288803149194275299e+00,2.353194212678164199e+00,2.417459819177679492e+00,2.479193886992108631e+00,2.543035737979658872e+00,2.609940264134457788e+00,2.674390500993933717e+00,2.738260681503186689e+00,2.800548980939085997e+00,2.863782818790969742e+00,2.924691328921387168e+00,2.985634477654215857e+00,3.047465051548654547e+00,3.112022066330826675e+00,3.174620391597014812e+00,3.238524105519886120e+00,3.302895970357889066e+00,3.366493022071690877e+00,3.430900017770051491e+00,3.508738073252700040e+00,3.090404852736385877e+00,3.356160228287254466e+00,3.570016752491441459e+00,3.757689813137764734e+00,3.939850723787470255e+00,4.112329767972329186e+00,4.279356721607703307e+00
2.420119420699618829e+00,1.984652991564926916e+00,1.649473117790197563e+00,1.758494068227163698e+00,1.719221835546957289e+00,4.810902017866467872e+00,1.896432888683468265e+00,2.249910907894090428e+00,2.339391868403126740e+00,2.443063605662658677e+00,2.557617320913633030e+00,2.683908626080144355e+00,2.819780997321480243e+00,2.963938007696948151e+00,3.116217470930060518e+00,3.274230095397701490e+00,3.437149933372075417e+00,3.340661973881877245e+00,3.499894048409000202e+00,3.661207095007369627e+00,3.826489062240354677e+00,3.991275897676774598e+00,4.152270375943251324e+00,4.305966466840076556e+00,4.451983687617995677e+00,4.640742971969593178e+00,4.834433722243184128e+00,5.038877671006511072e+00,5.244603809148112639e+00,5.413383894352230996e+00,5.593936996854552923e+00,5.786598503182859510e+00,5.978007334779020354e+00
1.408880622465619847e+00,2.043153737109786316e+00,2.022911554103306475e+00,2.003289998580414899e+00,2.011773097866707438e+00,2.110171688650241961e+00,1.836625818854501047e+00,2.178883855171720008e+00,2.272906086965676753e+00,2.452034264993207202e+00,2.566845451094793340e+00,2.695505772395843103e+00,2.834761461978270614e+00,2.998104932998515881e+00,3.134415347461179113e+00,3.295856892580515396e+00,3.461307979763559306e+00,3.630785681762902062e+00,3.807821401312286191e+00,3.978855568420282651e+00,4.150245036775689123e+00,4.311669756678253584e+00,4.470668228123535037e+00,4.085464386527500658e+00,3.264197501515319733e+00,3.428820839002681975e+00,3.595351479164809128e+00,3.762385550554255609e+00,3.932157651142570653e+00,4.064289911540893030e+00,4.191807285371135450e+00,4.307211692674976611e+00,4.414153120434482602e+00
3.900900513604355968e+00,1.731482033670605825e+00,1.785110222230006150e+00,1.807008190617244159e+00,1.815708845326115650e+00,1.820597158147889694e+00,2.280542965117032139e+00,2.331280375334256139e+00,2.384186131605144698e+00,2.436049772442646422e+00,2.487744800790421706e+00,2.538822100886053867e+00,2.586922320703196831e+00,2.634863825638110502e+00,2.685038078527604011e+00,2.732684758788681112e+00,2.783006989415787835e+00,2.832854623948200423e+00,2.885050891903496950e+00,2.932562774843713527e+00,2.985310622716188966e+00,3.036289810046051585e+00,3.091272968232436469e+00,3.140642648659523140e+00,9.753554254572208149e-02,9.829508088379804165e-02,9.846875615576437812e-02,9.824847213945357705e-02,9.772373962115216139e-02,9.724431579332386277e-02,9.656494292976849914e-02,9.626126789801933703e-02,9.625094660616914655e-02
