Path,Average,std,std_error,Num,平均(標準偏差)
./Path A,2.522984955007255,1.4167904353725738,0.31680397233645974,32,2.52±1.42
./Path I,1.1210020353294754,1.0062237416796946,0.22499846869699855,39,1.12±1.01
./Path H,1.138647346610382,0.7793532262770891,0.17426867924393466,39,1.14±0.78
./Path G,0.8834913188763149,0.7450862994889959,0.16660636147611615,50,0.88±0.75
./Path F,1.2286033948439727,0.8955498951229296,0.20025104427376778,52,1.23±0.9
./Path E,3.3396890459772175,1.8060391002737322,0.40384261982346237,38,3.34±1.81
./Path B,1.3440808233476296,0.8911239894160536,0.1992613816715099,41,1.34±0.89
./Path C,1.6808465544542712,1.1045023513581733,0.24697423389452325,34,1.68±1.1
./Path D,1.3938778672838925,1.385353657588527,0.3097744951245914,27,1.39±1.39
